,PM2.5,PM10,NO2,Pressió atmosfèrica,Temperatura,Velocitat del vent a 10 m (esc.),Alert
902,7.125,14.583333333333334,12.041666666666666,1020.0812500000002,22.00208333333333,2.645833333333333,0
903,7.166666666666667,13.833333333333334,11.958333333333334,1017.7729166666664,22.933333333333337,2.1229166666666663,0
904,8.125,14.833333333333334,11.375,1012.4687499999995,24.931249999999995,2.147916666666666,0
905,9.166666666666666,16.125,16.666666666666668,1012.6437500000002,24.3125,2.2437500000000004,0
906,7.958333333333333,16.666666666666668,10.416666666666666,1014.6520833333328,24.4625,3.150000000000001,0
907,7.833333333333333,15.333333333333334,14.291666666666666,1016.0395833333332,22.48958333333334,2.18125,0
908,9.75,16.041666666666668,16.333333333333332,1013.9520833333336,22.689583333333346,2.8625000000000003,0
909,4.5,7.0,10.125,1017.4249999999998,22.76666666666667,2.9249999999999985,0
910,8.708333333333334,12.875,16.583333333333332,1018.1041666666672,24.722916666666663,2.0291666666666672,0
911,12.916666666666666,18.70833333333333,20.20833333333333,1015.6083333333336,24.949999999999992,1.8083333333333336,1
912,16.541666666666668,25.791666666666668,22.33333333333333,1011.3729166666664,25.44791666666666,1.775,1
913,13.25,21.58333333333333,18.40909090909091,1014.3333333333336,25.34791666666666,2.160416666666668,0
914,5.541666666666667,10.291666666666666,14.375,1015.4020833333332,25.21875,1.7104166666666671,0
915,12.041666666666666,18.33333333333333,16.958333333333332,1015.93125,25.035416666666663,1.8916666666666668,0
916,7.125,11.458333333333334,14.333333333333334,1016.9375,24.495833333333326,1.6729166666666666,0
917,6.375,10.0,13.208333333333334,1015.9,24.63333333333334,1.7145833333333336,0
918,9.958333333333334,17.708333333333332,13.75,1014.1062499999998,25.20833333333334,1.81063829787234,0
919,11.375,17.416666666666668,14.291666666666666,1012.345833333333,24.89791666666666,1.666666666666667,0
920,9.708333333333334,18.666666666666668,12.25,1011.4958333333328,24.410416666666663,2.75625,0
921,8.25,16.208333333333332,12.25,1012.4625,25.224999999999994,2.64375,0
922,10.875,16.375,14.916666666666666,1013.214583333333,25.147916666666664,1.8083333333333336,0
923,13.791666666666666,19.666666666666668,10.166666666666666,1011.5541666666668,25.36458333333333,1.6249999999999998,0
924,16.5,23.625,8.875,1011.2125000000002,25.899999999999995,1.8958333333333328,0
925,11.375,16.958333333333332,20.416666666666668,1013.60625,25.435416666666665,1.7833333333333334,0
926,12.25,18.45833333333333,17.208333333333332,1015.3145833333334,24.825,1.8854166666666667,0
927,15.416666666666666,22.75,17.625,1012.1958333333332,24.529166666666665,1.6875,0
